"uid" "id" "ensembleid" "symbol"
6137 "84218" "9606.ENSP00000329256" "TBC1D3F"
6138 "84220" "9606.ENSP00000016946" "RGPD5"
6139 "84230" "9606.ENSP00000359483" "LRRC8C"
6140 "84231" "9606.ENSP00000318944" "TRAF7"
6141 "84233" "9606.ENSP00000306887" "TMEM126A"
6142 "84245" "9606.ENSP00000040663" "MRI1"
6143 "84246" "9606.ENSP00000255764" "MED10"
6144 "84250" "9606.ENSP00000265140" "SLF1"
6145 "84254" "9606.ENSP00000158166" "CAMKK1"
6146 "84288" "9606.ENSP00000355480" "EFCAB2"
6147 "84289" "9606.ENSP00000322142" "ING5"
6148 "84305" "9606.ENSP00000386156" "PYM1"
6149 "84307" "9606.ENSP00000331577" "ZNF397"
6150 "84309" "9606.ENSP00000306670" "NUDT16L1"
6151 "84312" "9606.ENSP00000216807" "BRMS1L"
6152 "84330" "9606.ENSP00000377504" "ZNF414"
6153 "84333" "9606.ENSP00000337500" "PCGF5"
6154 "84335" "9606.ENSP00000341698" "AKT1S1"
6155 "84364" "9606.ENSP00000434442" "ARFGAP2"
6156 "84432" "9606.ENSP00000271331" "PROK1"
6157 "84433" "9606.ENSP00000380150" "CARD11"
6158 "84435" "9606.ENSP00000376384" "ADGRA1"
6159 "84436" "9606.ENSP00000353652" "ZNF528"
6160 "84441" "9606.ENSP00000412394" "MAML2"
6161 "84444" "9606.ENSP00000381657" "DOT1L"
6162 "84446" "9606.ENSP00000310649" "BRSK1"
6163 "84448" "9606.ENSP00000393511" "ABLIM2"
6164 "84449" "9606.ENSP00000292530" "ZNF333"
6165 "84450" "9606.ENSP00000347648" "ZNF512"
6166 "84451" "9606.ENSP00000355583" "MLK4"
6167 "84455" "9606.ENSP00000360129" "EFCAB7"
6168 "84458" "9606.ENSP00000348298" "LCOR"
6169 "84503" "9606.ENSP00000390179" "ZNF527"
6170 "84504" "9606.ENSP00000357581" "NKX6-2"
6171 "84517" "9606.ENSP00000333037" "ACTRT3"
6172 "84525" "9606.ENSP00000450527" "HOPX"
6173 "84527" "9606.ENSP00000377461" "ZNF559"
6174 "84528" "9606.ENSP00000360441" "RHOXF2"
6175 "84532" "9606.ENSP00000316924" "ACSS1"
6176 "84552" "9606.ENSP00000343144" "PARD6G"
6177 "84557" "9606.ENSP00000363970" "MAP1LC3A"
6178 "84612" "9606.ENSP00000360672" "PARD6B"
6179 "84614" "9606.ENSP00000356674" "ZBTB37"
6180 "84617" "9606.ENSP00000318697" "TUBB6"
6181 "84622" "9606.ENSP00000382513" "ZNF594"
6182 "84627" "9606.ENSP00000402343" "ZNF469"
6183 "84628" "9606.ENSP00000376921" "NTNG2"
6184 "84630" "9606.ENSP00000259750" "TTBK1"
6185 "84634" "9606.ENSP00000234371" "KISS1R"
6186 "84647" "9606.ENSP00000362123" "PLA2G12B"
6187 "84649" "9606.ENSP00000228027" "DGAT2"
6188 "84662" "9606.ENSP00000262366" "GLIS2"
6189 "84666" "9606.ENSP00000295755" "RETNLB"
6190 "84667" "9606.ENSP00000446205" "HES7"
6191 "84671" "9606.ENSP00000405218" "ZNF347"
6192 "84674" "9606.ENSP00000254691" "CARD6"
6193 "84678" "9606.ENSP00000366271" "KDM2B"
6194 "84679" "9606.ENSP00000330320" "SLC9A7"
6195 "84688" "9606.ENSP00000297623" "C9orf24"
6196 "84698" "9606.ENSP00000386959" "CAPS2"
6197 "84699" "9606.ENSP00000078445" "CREB3L3"
6198 "84701" "9606.ENSP00000365243" "COX4I2"
6199 "84708" "9606.ENSP00000263925" "LNX1"
6200 "84709" "9606.ENSP00000381928" "MGARP"
6201 "84759" "9606.ENSP00000233630" "PCGF1"
6202 "84765" "9606.ENSP00000301399" "ZNF577"
6203 "84775" "9606.ENSP00000347338" "ZNF607"
6204 "84790" "9606.ENSP00000301072" "TUBA1C"
6205 "84803" "9606.ENSP00000264409" "GPAT3"
6206 "84807" "9606.ENSP00000380109" "NFKBID"
6207 "84812" "9606.ENSP00000388631" "PLCD4"
6208 "84823" "9606.ENSP00000462730" "LMNB2"
6209 "84838" "9606.ENSP00000294753" "ZNF496"
6210 "84839" "9606.ENSP00000450687" "RAX2"
6211 "84859" "9606.ENSP00000334375" "LRCH3"
6212 "84867" "9606.ENSP00000351342" "PTPN5"
6213 "84868" "9606.ENSP00000312002" "HAVCR2"
6214 "84870" "9606.ENSP00000349131" "RSPO3"
6215 "84874" "9606.ENSP00000295208" "ZNF514"
6216 "84876" "9606.ENSP00000328216" "ORAI1"
6217 "84878" "9606.ENSP00000346603" "ZBTB45"
6218 "84879" "9606.ENSP00000361895" "MFSD2A"
6219 "84883" "9606.ENSP00000312370" "AIFM2"
6220 "84891" "9606.ENSP00000252463" "ZSCAN10"
6221 "84901" "9606.ENSP00000324792" "NFATC2IP"
6222 "84905" "9606.ENSP00000344308" "ZNF341"
6223 "84911" "9606.ENSP00000292928" "ZNF382"
6224 "84913" "9606.ENSP00000304676" "ATOH8"
6225 "84914" "9606.ENSP00000345479" "ZNF587"
6226 "84922" "9606.ENSP00000221665" "FIZ1"
6227 "84924" "9606.ENSP00000376010" "ZNF566"
6228 "84932" "9606.ENSP00000380869" "RAB2B"
6229 "84942" "9606.ENSP00000387982" "WDR73"
6230 "84951" "9606.ENSP00000254051" "TNS4"
6231 "84952" "9606.ENSP00000281282" "CGNL1"
6232 "84961" "9606.ENSP00000264658" "FBXL20"
6233 "84962" "9606.ENSP00000262713" "AJUBA"
6234 "84967" "9606.ENSP00000319341" "LSM10"
6235 "84969" "9606.ENSP00000344724" "TOX2"
6236 "84976" "9606.ENSP00000284476" "DISP1"
6237 "84988" "9606.ENSP00000292539" "PPP1R16A"
6238 "85004" "9606.ENSP00000256953" "RERG"
6239 "85235" "9606.ENSP00000366679" "HIST1H2AH"
6240 "85301" "9606.ENSP00000348385" "COL27A1"
6241 "85358" "9606.ENSP00000442518" "SHANK3"
6242 "85366" "9606.ENSP00000365152" "MYLK2"
6243 "85397" "9606.ENSP00000258302" "RGS8"
6244 "85407" "9606.ENSP00000268459" "NKD1"
6245 "85409" "9606.ENSP00000296849" "NKD2"
6246 "85416" "9606.ENSP00000267294" "ZIC5"
6247 "85417" "9606.ENSP00000276014" "CCNB3"
6248 "85440" "9606.ENSP00000340742" "DOCK7"
6249 "85441" "9606.ENSP00000417401" "HELZ2"
6250 "85443" "9606.ENSP00000394484" "DCLK3"
6251 "85444" "9606.ENSP00000353538" "LRRCC1"
6252 "85453" "9606.ENSP00000322802" "TSPYL5"
6253 "85460" "9606.ENSP00000317614" "ZNF518B"
6254 "85461" "9606.ENSP00000263635" "TANC1"
6255 "85462" "9606.ENSP00000260008" "FHDC1"
6256 "85464" "9606.ENSP00000269033" "SSH2"
6257 "85477" "9606.ENSP00000297029" "SCIN"
6258 "85479" "9606.ENSP00000276570" "DNAJC5B"
6259 "85480" "9606.ENSP00000339804" "TSLP"
6260 "85481" "9606.ENSP00000276616" "PSKH2"
6261 "85508" "9606.ENSP00000246104" "SCRT2"
6262 "85569" "9606.ENSP00000349884" "GALP"
6263 "86614" "9606.ENSP00000303599" "HSFY1"
6264 "89780" "9606.ENSP00000284523" "WNT3A"
6265 "89790" "9606.ENSP00000345243" "SIGLEC10"
6266 "89801" "9606.ENSP00000055335" "PPP1R3F"
6267 "89846" "9606.ENSP00000336914" "FGD3"
6268 "89849" "9606.ENSP00000326340" "ATG16L2"
6269 "89858" "9606.ENSP00000291707" "SIGLEC12"
6270 "89869" "9606.ENSP00000266505" "PLCZ1"
6271 "89884" "9606.ENSP00000263726" "LHX4"
6272 "89887" "9606.ENSP00000375598" "ZNF628"
6273 "89910" "9606.ENSP00000340596" "UBE3B"
6274 "89953" "9606.ENSP00000259708" "KLC4"
6275 "90019" "9606.ENSP00000371394" "SYT8"
6276 "90075" "9606.ENSP00000303889" "ZNF30"
6277 "90141" "9606.ENSP00000326267" "EFCAB11"
6278 "90226" "9606.ENSP00000273610" "UCN2"
6279 "90233" "9606.ENSP00000282296" "ZNF551"
6280 "90249" "9606.ENSP00000332737" "UNC5A"
6281 "90313" "9606.ENSP00000301057" "TP53I13"
6282 "90316" "9606.ENSP00000355119" "TGIF2LX"
6283 "90317" "9606.ENSP00000471000" "ZNF616"
6284 "90321" "9606.ENSP00000409652" "ZNF766"
6285 "90332" "9606.ENSP00000252482" "EXOC3L2"
6286 "90338" "9606.ENSP00000406201" "ZNF160"
6287 "90353" "9606.ENSP00000390011" "CTU1"
6288 "90390" "9606.ENSP00000297347" "MED30"
6289 "90427" "9606.ENSP00000346697" "BMF"
6290 "90441" "9606.ENSP00000310042" "ZNF622"
6291 "90485" "9606.ENSP00000444747" "ZNF835"
6292 "90506" "9606.ENSP00000269025" "LRRC46"
6293 "90527" "9606.ENSP00000267803" "DUOXA1"
6294 "90550" "9606.ENSP00000362144" "MCU"
6295 "90576" "9606.ENSP00000411084" "ZNF799"
6296 "90589" "9606.ENSP00000394380" "ZNF625"
6297 "90592" "9606.ENSP00000254321" "ZNF700"
6298 "90594" "9606.ENSP00000305077" "ZNF439"
6299 "90649" "9606.ENSP00000335042" "ZNF486"
6300 "90655" "9606.ENSP00000318502" "TGIF2LY"
6301 "90665" "9606.ENSP00000328879" "TBL1Y"
6302 "90673" "9606.ENSP00000408288" "PPP1R3E"
6303 "90678" "9606.ENSP00000300417" "LRSAM1"
6304 "90827" "9606.ENSP00000333776" "ZNF479"
6305 "90865" "9606.ENSP00000370842" "IL33"
6306 "90874" "9606.ENSP00000396857" "ZNF697"
6307 "90952" "9606.ENSP00000278927" "ESAM"
6308 "90987" "9606.ENSP00000292562" "ZNF251"
6309 "90990" "9606.ENSP00000301332" "KIFC2"
6310 "90993" "9606.ENSP00000434939" "CREB3L1"
6311 "91056" "9606.ENSP00000454303" "AP5B1"
6312 "91074" "9606.ENSP00000354432" "ANKRD30A"
6313 "91120" "9606.ENSP00000380351" "ZNF682"
6314 "91319" "9606.ENSP00000384744" "DERL3"
6315 "91392" "9606.ENSP00000296091" "ZNF502"
6316 "91442" "9606.ENSP00000466121" "FAAP24"
6317 "91461" "9606.ENSP00000294964" "PKDCC"
6318 "91464" "9606.ENSP00000311492" "ISX"
6319 "91526" "9606.ENSP00000387233" "ANKRD44"
6320 "91543" "9606.ENSP00000371471" "RSAD2"
6321 "91582" "9606.ENSP00000333948" "RPS19BP1"
6322 "91608" "9606.ENSP00000268864" "RASL10B"
6323 "91646" "9606.ENSP00000390621" "TDRD12"
6324 "91661" "9606.ENSP00000379689" "ZNF765"
6325 "91662" "9606.ENSP00000319377" "NLRP12"
6326 "91664" "9606.ENSP00000388311" "ZNF845"
6327 "91750" "9606.ENSP00000451812" "LIN52"
6328 "91752" "9606.ENSP00000303252" "ZNF804A"
6329 "91768" "9606.ENSP00000256925" "CABLES1"
6330 "91807" "9606.ENSP00000378288" "MYLK3"
6331 "91828" "9606.ENSP00000369409" "EXOC3L4"
6332 "91833" "9606.ENSP00000406084" "WDR20"
6333 "91860" "9606.ENSP00000419081" "CALML4"
6334 "91875" "9606.ENSP00000258821" "TTC5"
6335 "91942" "9606.ENSP00000296597" "NDUFAF2"
6336 "91975" "9606.ENSP00000397178" "ZNF300"
6337 "92002" "9606.ENSP00000384396" "FAM58A"
6338 "92140" "9606.ENSP00000338235" "MTDH"
6339 "92211" "9606.ENSP00000361189" "CDHR1"
6340 "92235" "9606.ENSP00000271385" "DUSP27"
6341 "92283" "9606.ENSP00000467931" "ZNF461"
6342 "92285" "9606.ENSP00000433773" "ZNF585B"
6343 "92335" "9606.ENSP00000336655" "STRADA"
6344 "92565" "9606.ENSP00000357682" "FANK1"
6345 "92591" "9606.ENSP00000293414" "ASB16"
6346 "92595" "9606.ENSP00000252797" "ZNF764"
6347 "92597" "9606.ENSP00000310189" "MOB1B"
6348 "92797" "9606.ENSP00000247815" "HELB"
6349 "92815" "9606.ENSP00000355656" "HIST3H2A"
6350 "92822" "9606.ENSP00000415836" "ZNF276"
6351 "92999" "9606.ENSP00000232974" "ZBTB47"
6352 "93129" "9606.ENSP00000322249" "ORAI3"
6353 "93134" "9606.ENSP00000303915" "ZNF561"
6354 "93323" "9606.ENSP00000253669" "HAUS8"
6355 "93408" "9606.ENSP00000223167" "MYL10"
6356 "93474" "9606.ENSP00000355459" "ZNF670"
6357 "93492" "9606.ENSP00000372437" "TPTE2"
6358 "93550" "9606.ENSP00000339484" "ZFAND4"
6359 "93589" "9606.ENSP00000372169" "CACNA2D4"
6360 "93624" "9606.ENSP00000308022" "TADA2B"
6361 "93649" "9606.ENSP00000401678" "MYOCD"
6362 "93973" "9606.ENSP00000336842" "ACTR8"
6363 "93986" "9606.ENSP00000386200" "FOXP2"
6364 "94030" "9606.ENSP00000373853" "LRRC4B"
6365 "94032" "9606.ENSP00000296238" "CAMK2N2"
6366 "94039" "9606.ENSP00000319716" "ZNF101"
6367 "94103" "9606.ENSP00000304858" "ORMDL3"
6368 "94233" "9606.ENSP00000361141" "OPN4"
6369 "94234" "9606.ENSP00000296839" "FOXQ1"
6370 "94235" "9606.ENSP00000300873" "GNG8"
6371 "94239" "9606.ENSP00000308405" "H2AFV"
6372 "94241" "9606.ENSP00000344215" "TP53INP1"
6373 "94274" "9606.ENSP00000301242" "PPP1R14A"
6374 "96764" "9606.ENSP00000260129" "TGS1"
6375 "103910" "9606.ENSP00000237500" "MYL12B"
6376 "112398" "9606.ENSP00000307080" "EGLN2"
6377 "112399" "9606.ENSP00000250457" "EGLN3"
6378 "112401" "9606.ENSP00000412957" "BIRC8"
6379 "112714" "9606.ENSP00000318197" "TUBA3E"
6380 "112744" "9606.ENSP00000337432" "IL17F"
6381 "112755" "9606.ENSP00000215095" "STX1B"
6382 "112939" "9606.ENSP00000292431" "NACC1"
6383 "112950" "9606.ENSP00000290663" "MED8"
6384 "113026" "9606.ENSP00000313731" "PLCD3"
6385 "113457" "9606.ENSP00000382982" "TUBA3D"
6386 "113612" "9606.ENSP00000333212" "CYP2U1"
6387 "113835" "9606.ENSP00000470209" "ZNF257"
6388 "113878" "9606.ENSP00000322885" "DTX2"
6389 "114026" "9606.ENSP00000269834" "ZIM3"
6390 "114034" "9606.ENSP00000361162" "TOE1"
6391 "114548" "9606.ENSP00000337383" "NLRP3"
6392 "114609" "9606.ENSP00000376445" "TIRAP"
6393 "114769" "9606.ENSP00000364858" "CARD16"
6394 "114770" "9606.ENSP00000345968" "PGLYRP2"
6395 "114771" "9606.ENSP00000290722" "PGLYRP3"
6396 "114793" "9606.ENSP00000288670" "FMNL2"
6397 "114798" "9606.ENSP00000366288" "SLITRK1"
6398 "114803" "9606.ENSP00000418734" "MYSM1"
6399 "114821" "9606.ENSP00000395259" "ZBED9"
6400 "114826" "9606.ENSP00000304360" "SMYD4"
6401 "114876" "9606.ENSP00000320291" "OSBPL1A"
6402 "114881" "9606.ENSP00000007414" "OSBPL7"
6403 "114882" "9606.ENSP00000261183" "OSBPL8"
6404 "114897" "9606.ENSP00000340864" "C1QTNF1"
6405 "114904" "9606.ENSP00000338812" "C1QTNF6"
6406 "114907" "9606.ENSP00000428205" "FBXO32"
6407 "114987" "9606.ENSP00000363308" "WDR31"
6408 "114990" "9606.ENSP00000306864" "VASN"
6409 "115019" "9606.ENSP00000341682" "SLC26A9"
6410 "115196" "9606.ENSP00000321132" "ZNF554"
6411 "115286" "9606.ENSP00000336801" "SLC25A26"
6412 "115399" "9606.ENSP00000270115" "LRRC56"
6413 "115509" "9606.ENSP00000287461" "ZNF689"
6414 "115557" "9606.ENSP00000335560" "ARHGEF25"
6415 "115560" "9606.ENSP00000379363" "ZNF501"
6416 "115650" "9606.ENSP00000291232" "TNFRSF13C"
6417 "115727" "9606.ENSP00000465742" "RASGRP4"
6418 "115752" "9606.ENSP00000321711" "DIS3L"
6419 "115761" "9606.ENSP00000282026" "ARL11"
6420 "115825" "9606.ENSP00000298125" "WDFY2"
6421 "115908" "9606.ENSP00000330523" "CTHRC1"
6422 "115950" "9606.ENSP00000293771" "ZNF653"
6423 "116039" "9606.ENSP00000297565" "OSR2"
6424 "116064" "9606.ENSP00000295628" "LRRC58"
6425 "116071" "9606.ENSP00000301887" "BATF2"
6426 "116085" "9606.ENSP00000366797" "SLC22A12"
6427 "116092" "9606.ENSP00000361705" "DNTTIP1"
6428 "116113" "9606.ENSP00000309823" "FOXP4"
6429 "116115" "9606.ENSP00000301215" "ZNF526"
6430 "116135" "9606.ENSP00000379880" "LRRC3B"
6431 "116150" "9606.ENSP00000357480" "NUS1"
6432 "116236" "9606.ENSP00000302657" "ABHD15"
6433 "116379" "9606.ENSP00000296980" "IL22RA2"
6434 "116412" "9606.ENSP00000405699" "ZNF837"
6435 "116443" "9606.ENSP00000355155" "GRIN3A"
6436 "116444" "9606.ENSP00000234389" "GRIN3B"
6437 "116448" "9606.ENSP00000371785" "OLIG1"
6438 "116519" "9606.ENSP00000227665" "APOA5"
6439 "116729" "9606.ENSP00000331065" "PPP1R27"
6440 "116835" "9606.ENSP00000254963" "HSPA12B"
6441 "116844" "9606.ENSP00000302621" "LRG1"
6442 "116983" "9606.ENSP00000346733" "ACAP3"
6443 "116984" "9606.ENSP00000302895" "ARAP2"
6444 "116986" "9606.ENSP00000449241" "AGAP2"
6445 "116987" "9606.ENSP00000307634" "AGAP1"
6446 "116988" "9606.ENSP00000380413" "AGAP3"
6447 "117145" "9606.ENSP00000357804" "THEM4"
6448 "117154" "9606.ENSP00000362217" "DACH2"
6449 "117156" "9606.ENSP00000296694" "SCGB3A2"
6450 "117157" "9606.ENSP00000356906" "SH2D1B"
6451 "117286" "9606.ENSP00000269878" "CIB3"
6452 "117579" "9606.ENSP00000397415" "RLN3"
6453 "117581" "9606.ENSP00000405176" "TWIST2"
6454 "117583" "9606.ENSP00000351618" "PARD3B"
6455 "117584" "9606.ENSP00000326170" "RFFL"
6456 "117608" "9606.ENSP00000327143" "ZNF354B"
6457 "118427" "9606.ENSP00000359121" "OLFM3"
6458 "118429" "9606.ENSP00000306185" "ANTXR2"
6459 "118460" "9606.ENSP00000398597" "EXOSC6"
6460 "118788" "9606.ENSP00000339826" "PIK3AP1"
6461 "118932" "9606.ENSP00000360998" "ANKRD22"
6462 "119016" "9606.ENSP00000392513" "AGAP4"
6463 "119678" "9606.ENSP00000322088" "OR52E2"
6464 "119679" "9606.ENSP00000369728" "OR52J3"
6465 "119682" "9606.ENSP00000322156" "OR51L1"
6466 "119687" "9606.ENSP00000352305" "OR51A7"
6467 "119692" "9606.ENSP00000322754" "OR51S1"
6468 "119694" "9606.ENSP00000323952" "OR51F2"
6469 "119695" "9606.ENSP00000348368" "OR52R1"
6470 "119749" "9606.ENSP00000329056" "OR4C46"
6471 "119764" "9606.ENSP00000307751" "OR4X2"
6472 "119765" "9606.ENSP00000311605" "OR4B1"
6473 "119772" "9606.ENSP00000353343" "OR52M1"
6474 "119774" "9606.ENSP00000318956" "OR52K2"
6475 "120065" "9606.ENSP00000331823" "OR5P2"
6476 "120066" "9606.ENSP00000332068" "OR5P3"
6477 "120114" "9606.ENSP00000298047" "FAT3"
6478 "120227" "9606.ENSP00000334592" "CYP2R1"
6479 "120425" "9606.ENSP00000348635" "JAML"
6480 "120526" "9606.ENSP00000417548" "DNAJC24"
6481 "120586" "9606.ENSP00000303864" "OR8I2"
6482 "120775" "9606.ENSP00000320560" "OR2D3"
6483 "120776" "9606.ENSP00000299459" "OR2D2"
6484 "120787" "9606.ENSP00000309673" "OR52W1"
6485 "120793" "9606.ENSP00000328215" "OR56A4"
6486 "120796" "9606.ENSP00000321246" "OR56A1"
6487 "120892" "9606.ENSP00000298910" "LRRK2"
6488 "121129" "9606.ENSP00000323423" "OR2AP1"
6489 "121130" "9606.ENSP00000308082" "OR10P1"
6490 "121227" "9606.ENSP00000326759" "LRIG3"
6491 "121268" "9606.ENSP00000301068" "RHEBL1"
6492 "121274" "9606.ENSP00000301042" "ZNF641"
6493 "121275" "9606.ENSP00000308689" "OR10AD1"
6494 "121278" "9606.ENSP00000329093" "TPH2"
6495 "121340" "9606.ENSP00000302812" "SP7"
6496 "121364" "9606.ENSP00000326718" "OR10A7"
6497 "121504" "9606.ENSP00000366974" "HIST4H4"
6498 "121506" "9606.ENSP00000266397" "ERP27"
6499 "121536" "9606.ENSP00000381840" "AEBP2"
6500 "121643" "9606.ENSP00000299162" "FOXN4"
6501 "122011" "9606.ENSP00000369126" "CSNK1A1L"
6502 "122042" "9606.ENSP00000298386" "RXFP2"
6503 "122416" "9606.ENSP00000286918" "ANKRD9"
6504 "122740" "9606.ENSP00000305011" "OR4K14"
6505 "122742" "9606.ENSP00000319217" "OR4L1"
6506 "122748" "9606.ENSP00000319071" "OR11H6"
6507 "122769" "9606.ENSP00000298288" "LRR1"
6508 "122809" "9606.ENSP00000341327" "SOCS4"
6509 "122953" "9606.ENSP00000267569" "JDP2"
6510 "122970" "9606.ENSP00000323071" "ACOT4"
6511 "123355" "9606.ENSP00000304923" "LRRC28"
6512 "123745" "9606.ENSP00000382434" "PLA2G4E"
6513 "124401" "9606.ENSP00000304586" "ANKS3"
6514 "124411" "9606.ENSP00000319222" "ZNF720"
6515 "124538" "9606.ENSP00000441354" "OR4D2"
6516 "124590" "9606.ENSP00000320076" "USH1G"
6517 "124773" "9606.ENSP00000269127" "C17orf64"
6518 "124923" "9606.ENSP00000301037" "SGK494"
6519 "124961" "9606.ENSP00000320347" "ZFP3"
6520 "124989" "9606.ENSP00000332111" "EFCAB13"
6521 "125058" "9606.ENSP00000309794" "TBC1D16"
6522 "125893" "9606.ENSP00000350295" "ZNF816"
6523 "125919" "9606.ENSP00000322545" "ZNF543"
6524 "125958" "9606.ENSP00000310488" "OR7D4"
6525 "125962" "9606.ENSP00000444134" "OR7G1"
6526 "125963" "9606.ENSP00000401966" "OR1M1"
6527 "126006" "9606.ENSP00000310585" "PCP2"
6528 "126017" "9606.ENSP00000379684" "ZNF813"
6529 "126068" "9606.ENSP00000350576" "ZNF441"
6530 "126069" "9606.ENSP00000313443" "ZNF491"
6531 "126070" "9606.ENSP00000305373" "ZNF440"
6532 "126129" "9606.ENSP00000319343" "CPT1C"
6533 "126147" "9606.ENSP00000270235" "NTN5"
6534 "126208" "9606.ENSP00000270459" "ZNF787"
6535 "126231" "9606.ENSP00000340171" "ZNF573"
6536 "126295" "9606.ENSP00000303696" "ZNF57"
6537 "126370" "9606.ENSP00000209540" "OR1I1"
6538 "126374" "9606.ENSP00000270288" "WTIP"
6539 "126375" "9606.ENSP00000385099" "ZNF792"
6540 "126410" "9606.ENSP00000269703" "CYP4F22"
6541 "126520" "9606.ENSP00000466248" "PLK5"
6542 "126541" "9606.ENSP00000318834" "OR10H4"
6543 "126626" "9606.ENSP00000357914" "GABPB2"
6544 "126755" "9606.ENSP00000365253" "LRRC38"
6545 "127059" "9606.ENSP00000355432" "OR2M5"
6546 "127062" "9606.ENSP00000389625" "OR2M3"
6547 "127064" "9606.ENSP00000324583" "OR2T12"
6548 "127066" "9606.ENSP00000324534" "OR14C36"
6549 "127068" "9606.ENSP00000330904" "OR2T34"
6550 "127069" "9606.ENSP00000329210" "OR2T10"
6551 "127074" "9606.ENSP00000355431" "OR2T4"
6552 "127077" "9606.ENSP00000328934" "OR2T11"
6553 "127255" "9606.ENSP00000346414" "LRRIQ3"
6554 "127343" "9606.ENSP00000353132" "DMBX1"
6555 "127385" "9606.ENSP00000334441" "OR10J5"
6556 "127396" "9606.ENSP00000361784" "ZNF684"
6557 "127435" "9606.ENSP00000308315" "PODN"
6558 "127495" "9606.ENSP00000344470" "LRRC39"
6559 "127540" "9606.ENSP00000429214" "HMGB4"
6560 "127623" "9606.ENSP00000325682" "OR2B11"
6561 "127665" "9606.ENSP00000344129" "ZNF648"
6562 "127700" "9606.ENSP00000235532" "OSCP1"
6563 "127933" "9606.ENSP00000420270" "UHMK1"
6564 "128025" "9606.ENSP00000355510" "WDR64"
6565 "128209" "9606.ENSP00000361373" "KLF17"
6566 "128239" "9606.ENSP00000354451" "IQGAP3"
6567 "128272" "9606.ENSP00000270747" "ARHGEF19"
6568 "128360" "9606.ENSP00000334115" "OR10T2"
6569 "128366" "9606.ENSP00000334721" "OR6P1"
6570 "128367" "9606.ENSP00000357132" "OR10X1"
6571 "128368" "9606.ENSP00000354707" "OR10Z1"
6572 "128371" "9606.ENSP00000357126" "OR6K6"
6573 "128372" "9606.ENSP00000335535" "OR6N1"
6574 "128506" "9606.ENSP00000279028" "OCSTAMP"
6575 "128553" "9606.ENSP00000360552" "TSHZ2"
6576 "128611" "9606.ENSP00000360069" "ZNF831"
6577 "128954" "9606.ENSP00000383431" "GAB4"
6578 "129025" "9606.ENSP00000302855" "ZNF280A"
6579 "129049" "9606.ENSP00000383212" "SGSM1"
6580 "129138" "9606.ENSP00000215941" "ANKRD54"
6581 "129401" "9606.ENSP00000295119" "NUP35"
6582 "129563" "9606.ENSP00000315569" "DIS3L2"
6583 "129787" "9606.ENSP00000281017" "TMEM18"
6584 "129804" "9606.ENSP00000331411" "FBLN7"
6585 "130106" "9606.ENSP00000288861" "CIB4"
6586 "130120" "9606.ENSP00000272324" "REG3G"
6587 "130399" "9606.ENSP00000243349" "ACVR1C"
6588 "130497" "9606.ENSP00000272223" "OSR1"
6589 "130502" "9606.ENSP00000333018" "TTC32"
6590 "130557" "9606.ENSP00000318373" "ZNF513"
6591 "130576" "9606.ENSP00000387077" "LYPD6B"
6592 "131578" "9606.ENSP00000389128" "LRRC15"
6593 "131873" "9606.ENSP00000351310" "COL6A6"
6594 "131890" "9606.ENSP00000264952" "GRK7"
6595 "132243" "9606.ENSP00000319799" "H1FOO"
6596 "132625" "9606.ENSP00000317686" "ZFP42"
6597 "132660" "9606.ENSP00000341947" "LIN54"
6598 "132671" "9606.ENSP00000295213" "SPATA18"
6599 "132851" "9606.ENSP00000280191" "SPATA4"
6600 "132946" "9606.ENSP00000353210" "ARL9"
6601 "133522" "9606.ENSP00000312649" "PPARGC1B"
6602 "133690" "9606.ENSP00000380523" "CAPSL"
6603 "133746" "9606.ENSP00000379441" "JMY"
6604 "134083" "9606.ENSP00000312403" "OR2Y1"
6605 "134111" "9606.ENSP00000382713" "UBE2QL1"
6606 "134429" "9606.ENSP00000296632" "STARD4"
6607 "134957" "9606.ENSP00000321826" "STXBP5"
6608 "135112" "9606.ENSP00000357341" "NCOA7"
6609 "135250" "9606.ENSP00000349709" "RAET1E"
6610 "135935" "9606.ENSP00000419457" "NOBOX"
6611 "135941" "9606.ENSP00000386137" "OR2A14"
6612 "135946" "9606.ENSP00000386151" "OR6B1"
6613 "135948" "9606.ENSP00000386222" "OR2F2"
6614 "136051" "9606.ENSP00000417470" "ZNF786"
6615 "136259" "9606.ENSP00000310878" "KLF14"
6616 "136332" "9606.ENSP00000285928" "LRGUK"
6617 "136371" "9606.ENSP00000391137" "ASB10"
6618 "136991" "9606.ENSP00000284629" "ASZ1"
6619 "137209" "9606.ENSP00000319305" "ZNF572"
6620 "137682" "9606.ENSP00000379430" "NDUFAF6"
6621 "137970" "9606.ENSP00000385143" "UNC5D"
6622 "138046" "9606.ENSP00000430128" "RALYL"
6623 "138151" "9606.ENSP00000277554" "NACC2"
6624 "138429" "9606.ENSP00000373399" "PIP5KL1"
6625 "138474" "9606.ENSP00000418379" "TAF1L"
6626 "138639" "9606.ENSP00000288976" "PTPDC1"
6627 "138799" "9606.ENSP00000363911" "OR13C5"
6628 "138802" "9606.ENSP00000334068" "OR13C8"
6629 "138803" "9606.ENSP00000363913" "OR13C3"
6630 "138804" "9606.ENSP00000277216" "OR13C4"
6631 "138805" "9606.ENSP00000334452" "OR13F1"
6632 "138881" "9606.ENSP00000306607" "OR1L8"
6633 "138882" "9606.ENSP00000362792" "OR1N2"
