Entrez_Gene_ID	STRING_Locus_ID
1487	9606.ENSP00000290921
1488	9606.ENSP00000311825
1489	9606.ENSP00000279804
1490	9606.ENSP00000356954
1491	9606.ENSP00000359976
1495	9606.ENSP00000304669
1496	9606.ENSP00000418191
1497	9606.ENSP00000371294
1499	9606.ENSP00000344456
1503	9606.ENSP00000361699
1506	9606.ENSP00000458537
1508	9606.ENSP00000342070
1509	9606.ENSP00000236671
1511	9606.ENSP00000216336
1512	9606.ENSP00000220166
1513	9606.ENSP00000271651
1514	9606.ENSP00000345344
1515	9606.ENSP00000259470
1519	9606.ENSP00000414904
1520	9606.ENSP00000357981
1521	9606.ENSP00000311300
1522	9606.ENSP00000217131
1523	9606.ENSP00000353401
1524	9606.ENSP00000351059
1525	9606.ENSP00000284878
1527	9606.ENSP00000355323
1528	9606.ENSP00000341625
1534	9606.ENSP00000354028
1535	9606.ENSP00000261623
1536	9606.ENSP00000367851
1537	9606.ENSP00000317159
1538	9606.ENSP00000331556
1539	9606.ENSP00000417674
1540	9606.ENSP00000308928
1543	9606.ENSP00000369050
1544	9606.ENSP00000342007
1545	9606.ENSP00000260630
1549	9606.ENSP00000301146
1551	9606.ENSP00000337450
1553	9606.ENSP00000332679
1555	9606.ENSP00000324648
1557	9606.ENSP00000360372
1558	9606.ENSP00000360317
1559	9606.ENSP00000260682
1562	9606.ENSP00000285979
1565	9606.ENSP00000353820
1571	9606.ENSP00000252945
1572	9606.ENSP00000333534
1573	9606.ENSP00000360247
1576	9606.ENSP00000337915
1577	9606.ENSP00000222982
1579	9606.ENSP00000311095
1580	9606.ENSP00000360991
1581	9606.ENSP00000301645
1582	9606.ENSP00000318867
1583	9606.ENSP00000268053
1584	9606.ENSP00000292427
1585	9606.ENSP00000325822
1586	9606.ENSP00000358903
1588	9606.ENSP00000260433
1591	9606.ENSP00000216862
1592	9606.ENSP00000224356
1593	9606.ENSP00000258415
1594	9606.ENSP00000228606
1601	9606.ENSP00000313391
1602	9606.ENSP00000304994
1603	9606.ENSP00000250498
1604	9606.ENSP00000316333
1605	9606.ENSP00000312435
1606	9606.ENSP00000328405
1608	9606.ENSP00000265022
1609	9606.ENSP00000273814
1610	9606.ENSP00000228476
1611	9606.ENSP00000230895
1612	9606.ENSP00000350785
1613	9606.ENSP00000301264
1615	9606.ENSP00000264161
1617	9606.ENSP00000384573
1618	9606.ENSP00000250863
1620	9606.ENSP00000265922
1621	9606.ENSP00000376776
1622	9606.ENSP00000440698
1627	9606.ENSP00000292385
1628	9606.ENSP00000222122
1629	9606.ENSP00000359151
1630	9606.ENSP00000389140
1632	9606.ENSP00000301729
1633	9606.ENSP00000286648
1634	9606.ENSP00000052754
1635	9606.ENSP00000349576
1636	9606.ENSP00000290866
1638	9606.ENSP00000392762
1639	9606.ENSP00000354791
1641	9606.ENSP00000337697
1642	9606.ENSP00000301764
1643	9606.ENSP00000256996
1644	9606.ENSP00000350616
1647	9606.ENSP00000360025
1649	9606.ENSP00000447803
1650	9606.ENSP00000364188
1652	9606.ENSP00000215773
1653	9606.ENSP00000233084
1654	9606.ENSP00000382840
1655	9606.ENSP00000225792
1656	9606.ENSP00000264018
1657	9606.ENSP00000309690
1659	9606.ENSP00000262415
1660	9606.ENSP00000356520
1662	9606.ENSP00000314348
1663	9606.ENSP00000384703
1665	9606.ENSP00000336741
1666	9606.ENSP00000220764
1667	9606.ENSP00000372126
1668	9606.ENSP00000328359
1669	9606.ENSP00000297435
1670	9606.ENSP00000329890
1671	9606.ENSP00000297436
1672	9606.ENSP00000297439
1673	9606.ENSP00000303532
1674	9606.ENSP00000363071
1675	9606.ENSP00000332139
1676	9606.ENSP00000366237
1677	9606.ENSP00000367454
1678	9606.ENSP00000361993
1687	9606.ENSP00000339587
1690	9606.ENSP00000216361
1716	9606.ENSP00000264093
1717	9606.ENSP00000347717
1718	9606.ENSP00000360316
1719	9606.ENSP00000396308
1723	9606.ENSP00000219240
1725	9606.ENSP00000210060
1728	9606.ENSP00000319788
1729	9606.ENSP00000381565
1730	9606.ENSP00000321348
1731	9606.ENSP00000460441
1734	9606.ENSP00000450980
1735	9606.ENSP00000352273
1736	9606.ENSP00000358563
1737	9606.ENSP00000280346
1738	9606.ENSP00000205402
1739	9606.ENSP00000345731
1740	9606.ENSP00000365272
1741	9606.ENSP00000363480
1742	9606.ENSP00000293813
1743	9606.ENSP00000335304
1745	9606.ENSP00000354478
1746	9606.ENSP00000234198
1747	9606.ENSP00000389870
1748	9606.ENSP00000240306
1749	9606.ENSP00000222598
1750	9606.ENSP00000428480
1756	9606.ENSP00000354923
1757	9606.ENSP00000360938
1758	9606.ENSP00000340935
1759	9606.ENSP00000362014
1760	9606.ENSP00000345997
1761	9606.ENSP00000371711
1762	9606.ENSP00000270223
1763	9606.ENSP00000382133
1767	9606.ENSP00000265104
1769	9606.ENSP00000333363
1770	9606.ENSP00000262442
1773	9606.ENSP00000246949
1774	9606.ENSP00000014935
1775	9606.ENSP00000316938
1776	9606.ENSP00000316193
1777	9606.ENSP00000222219
1778	9606.ENSP00000348965
1780	9606.ENSP00000320130
1781	9606.ENSP00000380308
1783	9606.ENSP00000258198
1785	9606.ENSP00000347890
1786	9606.ENSP00000352516
1787	9606.ENSP00000367030
1788	9606.ENSP00000264709
1791	9606.ENSP00000360216
1793	9606.ENSP00000280333
1794	9606.ENSP00000256935
1795	9606.ENSP00000266037
1796	9606.ENSP00000233668
1798	9606.ENSP00000346142
1800	9606.ENSP00000261615
1801	9606.ENSP00000263083
1802	9606.ENSP00000255108
1803	9606.ENSP00000353731
1804	9606.ENSP00000367001
1805	9606.ENSP00000356791
1807	9606.ENSP00000276651
1808	9606.ENSP00000309539
1809	9606.ENSP00000343690
1810	9606.ENSP00000359290
1811	9606.ENSP00000345873
1812	9606.ENSP00000327652
1813	9606.ENSP00000354859
1814	9606.ENSP00000373169
1816	9606.ENSP00000306129
1819	9606.ENSP00000225729
1820	9606.ENSP00000263620
1821	9606.ENSP00000378635
1822	9606.ENSP00000349076
1823	9606.ENSP00000257198
1824	9606.ENSP00000280904
1825	9606.ENSP00000353608
1826	9606.ENSP00000383303
1827	9606.ENSP00000320768
1828	9606.ENSP00000257192
1829	9606.ENSP00000261590
1830	9606.ENSP00000257189
1831	9606.ENSP00000314655
1832	9606.ENSP00000369129
1833	9606.ENSP00000261172
1834	9606.ENSP00000282478
1836	9606.ENSP00000286298
1837	9606.ENSP00000382064
1838	9606.ENSP00000384084
1839	9606.ENSP00000230990
1840	9606.ENSP00000257600
1841	9606.ENSP00000304802
1842	9606.ENSP00000344758
1843	9606.ENSP00000239223
1844	9606.ENSP00000288943
1845	9606.ENSP00000226004
1846	9606.ENSP00000240100
1847	9606.ENSP00000358596
1848	9606.ENSP00000279488
1849	9606.ENSP00000417183
1850	9606.ENSP00000329539
1852	9606.ENSP00000345853
1855	9606.ENSP00000368169
1856	9606.ENSP00000005340
1857	9606.ENSP00000316054
1859	9606.ENSP00000381932
1861	9606.ENSP00000345719
1869	9606.ENSP00000345571
1870	9606.ENSP00000355249
1871	9606.ENSP00000262904
1874	9606.ENSP00000368686
1875	9606.ENSP00000398124
1876	9606.ENSP00000370936
1877	9606.ENSP00000301727
1879	9606.ENSP00000322898
1880	9606.ENSP00000365596
1890	9606.ENSP00000252029
1891	9606.ENSP00000221418
1892	9606.ENSP00000357535
1894	9606.ENSP00000232458
1901	9606.ENSP00000305416
1902	9606.ENSP00000351755
1903	9606.ENSP00000350878
1906	9606.ENSP00000368683
1907	9606.ENSP00000361668
1908	9606.ENSP00000337128
1911	9606.ENSP00000251757
1915	9606.ENSP00000330054
1917	9606.ENSP00000217182
1933	9606.ENSP00000236957
1936	9606.ENSP00000391944
1937	9606.ENSP00000331901
1938	9606.ENSP00000307940
1942	9606.ENSP00000357392
1943	9606.ENSP00000215368
1944	9606.ENSP00000357393
1945	9606.ENSP00000414378
1946	9606.ENSP00000328777
1947	9606.ENSP00000204961
1948	9606.ENSP00000245323
1949	9606.ENSP00000226091
1950	9606.ENSP00000265171
1951	9606.ENSP00000164024
1952	9606.ENSP00000271332
1953	9606.ENSP00000348982
1954	9606.ENSP00000334219
1955	9606.ENSP00000363040
1958	9606.ENSP00000239938
1959	9606.ENSP00000242480
1960	9606.ENSP00000318057
1961	9606.ENSP00000445626
1962	9606.ENSP00000231887
1964	9606.ENSP00000368927
1965	9606.ENSP00000256383
1967	9606.ENSP00000416250
1968	9606.ENSP00000253039
1969	9606.ENSP00000351209
1973	9606.ENSP00000293831
1974	9606.ENSP00000326381
1975	9606.ENSP00000262056
1977	9606.ENSP00000425561
1978	9606.ENSP00000340691
1979	9606.ENSP00000362314
1981	9606.ENSP00000338020
1982	9606.ENSP00000340281
1983	9606.ENSP00000216554
1984	9606.ENSP00000336702
1990	9606.ENSP00000293636
1991	9606.ENSP00000263621
1992	9606.ENSP00000370115
1993	9606.ENSP00000369460
1994	9606.ENSP00000385269
1995	9606.ENSP00000352162
1996	9606.ENSP00000349594
1997	9606.ENSP00000239882
1998	9606.ENSP00000265495
1999	9606.ENSP00000352673
2000	9606.ENSP00000311280
2001	9606.ENSP00000311010
2002	9606.ENSP00000247161
2004	9606.ENSP00000228741
2005	9606.ENSP00000350681
2009	9606.ENSP00000334314
2010	9606.ENSP00000358857
2011	9606.ENSP00000385751
2012	9606.ENSP00000256951
2013	9606.ENSP00000352540
2014	9606.ENSP00000270221
2015	9606.ENSP00000311545
2016	9606.ENSP00000258106
2017	9606.ENSP00000365745
2018	9606.ENSP00000358202
2019	9606.ENSP00000295206
2020	9606.ENSP00000297375
2021	9606.ENSP00000361725
2022	9606.ENSP00000362299
2023	9606.ENSP00000234590
2026	9606.ENSP00000229277
2027	9606.ENSP00000324105
2028	9606.ENSP00000265162
2030	9606.ENSP00000360773
2033	9606.ENSP00000263253
2034	9606.ENSP00000263734
2035	9606.ENSP00000345259
2036	9606.ENSP00000337168
2037	9606.ENSP00000338481
2038	9606.ENSP00000300215
2039	9606.ENSP00000265800
2040	9606.ENSP00000286713
2041	9606.ENSP00000275815
2042	9606.ENSP00000337451
2043	9606.ENSP00000281821
2044	9606.ENSP00000273854
2046	9606.ENSP00000166244
2047	9606.ENSP00000381097
2048	9606.ENSP00000363763
2049	9606.ENSP00000332118
2050	9606.ENSP00000350896
2051	9606.ENSP00000376684
2052	9606.ENSP00000272167
2054	9606.ENSP00000376178
2055	9606.ENSP00000328182
2056	9606.ENSP00000252723
2057	9606.ENSP00000222139
2059	9606.ENSP00000281172
2060	9606.ENSP00000360798
2063	9606.ENSP00000291442
2064	9606.ENSP00000269571
2065	9606.ENSP00000267101
2066	9606.ENSP00000342235
2067	9606.ENSP00000013807
2068	9606.ENSP00000375809
2069	9606.ENSP00000244869
2070	9606.ENSP00000347294
2071	9606.ENSP00000285398
2072	9606.ENSP00000310520
2073	9606.ENSP00000347978
2074	9606.ENSP00000348089
2077	9606.ENSP00000222329
2078	9606.ENSP00000381891
2079	9606.ENSP00000451080
2081	9606.ENSP00000401445
2086	9606.ENSP00000391594
2091	9606.ENSP00000221801
2098	9606.ENSP00000367992
2099	9606.ENSP00000206249
2100	9606.ENSP00000343925
2101	9606.ENSP00000000442
2103	9606.ENSP00000370270
2104	9606.ENSP00000386171
2107	9606.ENSP00000353741
2108	9606.ENSP00000452762
2109	9606.ENSP00000346173
2110	9606.ENSP00000426638
2113	9606.ENSP00000376436
2114	9606.ENSP00000353344
2115	9606.ENSP00000385551
2116	9606.ENSP00000384524
2117	9606.ENSP00000357175
2118	9606.ENSP00000321835
2119	9606.ENSP00000306894
2120	9606.ENSP00000379658
2121	9606.ENSP00000264956
2122	9606.ENSP00000264674
2123	9606.ENSP00000247270
2124	9606.ENSP00000333779
2125	9606.ENSP00000301607
2128	9606.ENSP00000419266
2130	9606.ENSP00000400142
2131	9606.ENSP00000367446
2132	9606.ENSP00000379032
2134	9606.ENSP00000363398
2135	9606.ENSP00000359131
2137	9606.ENSP00000220562
2138	9606.ENSP00000342626
2140	9606.ENSP00000362978
2147	9606.ENSP00000308541
2149	9606.ENSP00000321326
2150	9606.ENSP00000296677
2151	9606.ENSP00000296641
2152	9606.ENSP00000334145
2153	9606.ENSP00000356771
2155	9606.ENSP00000364731
2157	9606.ENSP00000353393
2158	9606.ENSP00000218099
2159	9606.ENSP00000364709
2160	9606.ENSP00000384957
2161	9606.ENSP00000253496
2162	9606.ENSP00000264870
2165	9606.ENSP00000356382
2166	9606.ENSP00000243167
2167	9606.ENSP00000256104
2168	9606.ENSP00000295834
2169	9606.ENSP00000274024
2170	9606.ENSP00000362817
2171	9606.ENSP00000297258
2172	9606.ENSP00000377549
2173	9606.ENSP00000357429
2175	9606.ENSP00000373952
2176	9606.ENSP00000289081
2177	9606.ENSP00000287647
2178	9606.ENSP00000229769
2180	9606.ENSP00000281455
2181	9606.ENSP00000350012
2182	9606.ENSP00000339787
2184	9606.ENSP00000261755
2185	9606.ENSP00000332816
2186	9606.ENSP00000307208
2187	9606.ENSP00000326819
2188	9606.ENSP00000330875
2189	9606.ENSP00000367910
2191	9606.ENSP00000188790
2192	9606.ENSP00000331544
2193	9606.ENSP00000320309
2195	9606.ENSP00000406229
2196	9606.ENSP00000261800
2197	9606.ENSP00000431822
2199	9606.ENSP00000384169
2200	9606.ENSP00000325527
2201	9606.ENSP00000262464
2202	9606.ENSP00000347596
2203	9606.ENSP00000364475
2205	9606.ENSP00000357097
2206	9606.ENSP00000278888
2207	9606.ENSP00000289902
2208	9606.ENSP00000264072
2210	9606.ENSP00000358391
2212	9606.ENSP00000271450
2213	9606.ENSP00000351497
2214	9606.ENSP00000356946
2215	9606.ENSP00000294800
2217	9606.ENSP00000221466
2218	9606.ENSP00000223528
2219	9606.ENSP00000360871
2220	9606.ENSP00000291744
2222	9606.ENSP00000220584
2224	9606.ENSP00000349078
2230	9606.ENSP00000260270
2232	9606.ENSP00000462972
2235	9606.ENSP00000372326
2237	9606.ENSP00000305480
2239	9606.ENSP00000359864
2241	9606.ENSP00000281092
2243	9606.ENSP00000306361
2244	9606.ENSP00000306099
2245	9606.ENSP00000364277
2246	9606.ENSP00000338548
2248	9606.ENSP00000334122
2249	9606.ENSP00000168712
2250	9606.ENSP00000311697
2251	9606.ENSP00000228837
2252	9606.ENSP00000267843
2253	9606.ENSP00000321797
2254	9606.ENSP00000371790
2255	9606.ENSP00000264664
2256	9606.ENSP00000293829
2257	9606.ENSP00000413496
2258	9606.ENSP00000359635
2259	9606.ENSP00000365301
2261	9606.ENSP00000339824
2262	9606.ENSP00000366267
2263	9606.ENSP00000410294
2264	9606.ENSP00000292408
2267	9606.ENSP00000221204
2268	9606.ENSP00000363115
2271	9606.ENSP00000355518
2272	9606.ENSP00000342087
2274	9606.ENSP00000322909
2275	9606.ENSP00000362107
2277	9606.ENSP00000297904
2280	9606.ENSP00000371138
2281	9606.ENSP00000370373
2286	9606.ENSP00000310935
2287	9606.ENSP00000216330
2288	9606.ENSP00000001008
2289	9606.ENSP00000338160
2290	9606.ENSP00000339004
2294	9606.ENSP00000262426
2295	9606.ENSP00000259806
2296	9606.ENSP00000370256
2297	9606.ENSP00000462795
2298	9606.ENSP00000371940
2299	9606.ENSP00000304286
2300	9606.ENSP00000326272
2301	9606.ENSP00000334472
2302	9606.ENSP00000323880
2303	9606.ENSP00000326371
2304	9606.ENSP00000364265
2305	9606.ENSP00000342307
2306	9606.ENSP00000335493
2307	9606.ENSP00000365145
2308	9606.ENSP00000368880
2309	9606.ENSP00000339527
2312	9606.ENSP00000357789
2313	9606.ENSP00000399985
2314	9606.ENSP00000324573
2315	9606.ENSP00000370880
2316	9606.ENSP00000358866
2318	9606.ENSP00000327145
2319	9606.ENSP00000378368
2321	9606.ENSP00000282397
2322	9606.ENSP00000241453
2323	9606.ENSP00000468977
2324	9606.ENSP00000261937
2326	9606.ENSP00000346901
2327	9606.ENSP00000209929
2328	9606.ENSP00000356729
2329	9606.ENSP00000356723
2330	9606.ENSP00000254090
2331	9606.ENSP00000347041
2332	9606.ENSP00000359506
2335	9606.ENSP00000346839
2339	9606.ENSP00000303423
2342	9606.ENSP00000246166
2348	9606.ENSP00000308137
2350	9606.ENSP00000298223
2352	9606.ENSP00000399235
2353	9606.ENSP00000306245
2354	9606.ENSP00000245919
2355	9606.ENSP00000264716
2356	9606.ENSP00000362344
2357	9606.ENSP00000302707
2358	9606.ENSP00000340191
2359	9606.ENSP00000341821
2395	9606.ENSP00000366482
2444	9606.ENSP00000357615
2475	9606.ENSP00000354558
2487	9606.ENSP00000295113
2488	9606.ENSP00000254122
2491	9606.ENSP00000362018
2492	9606.ENSP00000384708
2494	9606.ENSP00000356331
2495	9606.ENSP00000273550
2515	9606.ENSP00000265708
2516	9606.ENSP00000362690
2517	9606.ENSP00000363603
2519	9606.ENSP00000002165
2520	9606.ENSP00000331358
2521	9606.ENSP00000254108
2523	9606.ENSP00000312021
2524	9606.ENSP00000375748
2525	9606.ENSP00000305603
2526	9606.ENSP00000351602
2527	9606.ENSP00000252675
2528	9606.ENSP00000286955
2529	9606.ENSP00000318142
2530	9606.ENSP00000353910
2531	9606.ENSP00000385083
2532	9606.ENSP00000357103
2533	9606.ENSP00000425845
2534	9606.ENSP00000346671
2535	9606.ENSP00000323901
2537	9606.ENSP00000342513
2538	9606.ENSP00000253801
2539	9606.ENSP00000377192
2543	9606.ENSP00000371119
2547	9606.ENSP00000352257
2548	9606.ENSP00000305692
2549	9606.ENSP00000262995
2551	9606.ENSP00000346886
2553	9606.ENSP00000220429
2554	9606.ENSP00000023897
2555	9606.ENSP00000348897
2556	9606.ENSP00000359334
2557	9606.ENSP00000264318
2558	9606.ENSP00000335592
2559	9606.ENSP00000274545
2560	9606.ENSP00000295454
2561	9606.ENSP00000274547
2562	9606.ENSP00000299267
2563	9606.ENSP00000367848
2564	9606.ENSP00000359353
2565	9606.ENSP00000295452
2566	9606.ENSP00000410732
2567	9606.ENSP00000331912
2568	9606.ENSP00000265294
2569	9606.ENSP00000412673
2570	9606.ENSP00000386029
2571	9606.ENSP00000350928
2572	9606.ENSP00000259271
2574	9606.ENSP00000371127
2579	9606.ENSP00000391465
2580	9606.ENSP00000314499
2581	9606.ENSP00000261304
2582	9606.ENSP00000363621
2583	9606.ENSP00000341562
2584	9606.ENSP00000225614
2585	9606.ENSP00000453129
2587	9606.ENSP00000299727
2588	9606.ENSP00000268695
2589	9606.ENSP00000269195
2590	9606.ENSP00000355632
2591	9606.ENSP00000376465
2592	9606.ENSP00000368119
2593	9606.ENSP00000403536
2595	9606.ENSP00000326227
2596	9606.ENSP00000377372
2597	9606.ENSP00000229239
2615	9606.ENSP00000260061
2617	9606.ENSP00000373918
2618	9606.ENSP00000371236
2619	9606.ENSP00000298743
2620	9606.ENSP00000278187
2621	9606.ENSP00000331831
2622	9606.ENSP00000268699
2623	9606.ENSP00000365858
2624	9606.ENSP00000345681
2625	9606.ENSP00000368632
2626	9606.ENSP00000334458
2627	9606.ENSP00000269216
2628	9606.ENSP00000379895
2629	9606.ENSP00000314508
2631	9606.ENSP00000313050
2632	9606.ENSP00000410833
2633	9606.ENSP00000359504
2634	9606.ENSP00000359497
2636	9606.ENSP00000297537
2637	9606.ENSP00000302251
2638	9606.ENSP00000421725
2639	9606.ENSP00000222214
2641	9606.ENSP00000387662
2642	9606.ENSP00000383558
2643	9606.ENSP00000378890
2644	9606.ENSP00000260447
2645	9606.ENSP00000223366
2646	9606.ENSP00000264717
2647	9606.ENSP00000447537
2648	9606.ENSP00000225916
2649	9606.ENSP00000420267
2650	9606.ENSP00000365920
2651	9606.ENSP00000265012
2652	9606.ENSP00000358945
2653	9606.ENSP00000319531
2657	9606.ENSP00000247005
2660	9606.ENSP00000260950
2661	9606.ENSP00000296875
2664	9606.ENSP00000394071
2665	9606.ENSP00000369538
2669	9606.ENSP00000297596
2670	9606.ENSP00000253408
2671	9606.ENSP00000248114
2672	9606.ENSP00000294702
2673	9606.ENSP00000354347
2674	9606.ENSP00000393725
2675	9606.ENSP00000428518
2676	9606.ENSP00000274721
2677	9606.ENSP00000233838
2678	9606.ENSP00000248923
2686	9606.ENSP00000338964
2687	9606.ENSP00000381340
2688	9606.ENSP00000312673
2689	9606.ENSP00000333157
2690	9606.ENSP00000230882
2691	9606.ENSP00000237527
2692	9606.ENSP00000320180
2693	9606.ENSP00000241256
2694	9606.ENSP00000257248
2695	9606.ENSP00000350005
2696	9606.ENSP00000467494
2697	9606.ENSP00000282561
2700	9606.ENSP00000241125
2702	9606.ENSP00000271348
2705	9606.ENSP00000354900
2706	9606.ENSP00000372295
2707	9606.ENSP00000362460
2709	9606.ENSP00000340811
2710	9606.ENSP00000368226
2712	9606.ENSP00000351706
2717	9606.ENSP00000218516
2719	9606.ENSP00000377836
2720	9606.ENSP00000306920
2729	9606.ENSP00000229416
2730	9606.ENSP00000359258
2731	9606.ENSP00000370737
2733	9606.ENSP00000308622
2734	9606.ENSP00000205061
2735	9606.ENSP00000228682
2736	9606.ENSP00000354586
2737	9606.ENSP00000379258
2738	9606.ENSP00000345024
2739	9606.ENSP00000362463
2740	9606.ENSP00000362353
2741	9606.ENSP00000411593
2742	9606.ENSP00000218075
2743	9606.ENSP00000264428
2744	9606.ENSP00000317379
2745	9606.ENSP00000237858
2746	9606.ENSP00000277865
2747	9606.ENSP00000327589
2752	9606.ENSP00000307900
2760	9606.ENSP00000349687
2762	9606.ENSP00000370194
2764	9606.ENSP00000350757
2765	9606.ENSP00000220940
2766	9606.ENSP00000259727
2767	9606.ENSP00000078429
2768	9606.ENSP00000275364
2769	9606.ENSP00000262958
2771	9606.ENSP00000312999
2773	9606.ENSP00000358867
2774	9606.ENSP00000334051
2775	9606.ENSP00000262493
2776	9606.ENSP00000286548
2778	9606.ENSP00000360141
2779	9606.ENSP00000232461
2780	9606.ENSP00000251337
2781	9606.ENSP00000248996
2782	9606.ENSP00000367869
2783	9606.ENSP00000305260
2784	9606.ENSP00000229264
2785	9606.ENSP00000294117
2786	9606.ENSP00000355556
2787	9606.ENSP00000359675
2788	9606.ENSP00000371594
2790	9606.ENSP00000363411
2791	9606.ENSP00000248564
2792	9606.ENSP00000248572
2793	9606.ENSP00000300406
2796	9606.ENSP00000276414
2797	9606.ENSP00000245983
2798	9606.ENSP00000226413
2799	9606.ENSP00000258145
2800	9606.ENSP00000362656
2801	9606.ENSP00000416097
2802	9606.ENSP00000204726
2803	9606.ENSP00000349305
2804	9606.ENSP00000341848
2805	9606.ENSP00000359539
2806	9606.ENSP00000245206
2810	9606.ENSP00000340989
2811	9606.ENSP00000329380
2812	9606.ENSP00000383382
2813	9606.ENSP00000370767
2814	9606.ENSP00000319286
2815	9606.ENSP00000303942
2817	9606.ENSP00000264039
2819	9606.ENSP00000301149
2820	9606.ENSP00000308610
2821	9606.ENSP00000405573
2823	9606.ENSP00000280187
2824	9606.ENSP00000316861
2825	9606.ENSP00000384345
2826	9606.ENSP00000332504
2827	9606.ENSP00000363136
2828	9606.ENSP00000319744
2829	9606.ENSP00000310405
2830	9606.ENSP00000275169
2831	9606.ENSP00000330284
2832	9606.ENSP00000358783
2833	9606.ENSP00000362795
2834	9606.ENSP00000239032
2835	9606.ENSP00000370844
2837	9606.ENSP00000323516
2838	9606.ENSP00000284311
2840	9606.ENSP00000272644
2841	9606.ENSP00000343428
2842	9606.ENSP00000333744
2843	9606.ENSP00000366970
2844	9606.ENSP00000362746
2845	9606.ENSP00000302676
